Actors,Film ID
 Milton Kibbee,88fe2d2b-3e07-4c9f-9978-388b4f7b0c93
 Eva Dennison,88fe2d2b-3e07-4c9f-9978-388b4f7b0c93
 Eddie Kane,88fe2d2b-3e07-4c9f-9978-388b4f7b0c93
 Harry Holman,88fe2d2b-3e07-4c9f-9978-388b4f7b0c93
 Tom Ricketts,88fe2d2b-3e07-4c9f-9978-388b4f7b0c93
 Maidel Turner,88fe2d2b-3e07-4c9f-9978-388b4f7b0c93
 Irving Bacon,88fe2d2b-3e07-4c9f-9978-388b4f7b0c93
 Frank Yaconelli,88fe2d2b-3e07-4c9f-9978-388b4f7b0c93
 Harry C. Bradley,88fe2d2b-3e07-4c9f-9978-388b4f7b0c93
 Harry Todd,88fe2d2b-3e07-4c9f-9978-388b4f7b0c93
 Bert Starkey,88fe2d2b-3e07-4c9f-9978-388b4f7b0c93
 Rita Ross,88fe2d2b-3e07-4c9f-9978-388b4f7b0c93
 Ernie S. Adams,88fe2d2b-3e07-4c9f-9978-388b4f7b0c93
 Billy Engle,88fe2d2b-3e07-4c9f-9978-388b4f7b0c93
 Dave Wengren,88fe2d2b-3e07-4c9f-9978-388b4f7b0c93
 Kit Guard,88fe2d2b-3e07-4c9f-9978-388b4f7b0c93
Norma Shearer,d66f2e6e-b9a6-4f20-972b-315f3998b5a4
 Fredric March,d66f2e6e-b9a6-4f20-972b-315f3998b5a4
 Charles Laughton,d66f2e6e-b9a6-4f20-972b-315f3998b5a4
 Ian Wolfe,d66f2e6e-b9a6-4f20-972b-315f3998b5a4
 Maureen OSullivan,d66f2e6e-b9a6-4f20-972b-315f3998b5a4
 Katherine Alexander,d66f2e6e-b9a6-4f20-972b-315f3998b5a4
 Una OConnor,d66f2e6e-b9a6-4f20-972b-315f3998b5a4
 Marion Clayton,d66f2e6e-b9a6-4f20-972b-315f3998b5a4
 Ralph Forbes,d66f2e6e-b9a6-4f20-972b-315f3998b5a4
 Vernon P. Downing,d66f2e6e-b9a6-4f20-972b-315f3998b5a4
 Neville Clarke,d66f2e6e-b9a6-4f20-972b-315f3998b5a4
 Neville Clark,d66f2e6e-b9a6-4f20-972b-315f3998b5a4
 Matt Smith,d66f2e6e-b9a6-4f20-972b-315f3998b5a4
 Matthew Smith,d66f2e6e-b9a6-4f20-972b-315f3998b5a4
 Robert Carleton,d66f2e6e-b9a6-4f20-972b-315f3998b5a4
 Alan Conrad,d66f2e6e-b9a6-4f20-972b-315f3998b5a4
 Peter Hobbes,d66f2e6e-b9a6-4f20-972b-315f3998b5a4
 Ferdinand Munier,d66f2e6e-b9a6-4f20-972b-315f3998b5a4
 Leo G Carroll,d66f2e6e-b9a6-4f20-972b-315f3998b5a4
 Margaret Seddon,d66f2e6e-b9a6-4f20-972b-315f3998b5a4
 George Kirby,d66f2e6e-b9a6-4f20-972b-315f3998b5a4
 Winter Hall,d66f2e6e-b9a6-4f20-972b-315f3998b5a4
 Lowden Adams,d66f2e6e-b9a6-4f20-972b-315f3998b5a4
 Robert Bolder,d66f2e6e-b9a6-4f20-972b-315f3998b5a4
 Leo Carrillo,d66f2e6e-b9a6-4f20-972b-315f3998b5a4
Fred Astaire,4cff46f4-7853-40a0-9b52-39643b2d257a
 Ginger Rogers,4cff46f4-7853-40a0-9b52-39643b2d257a
 Betty Grable,4cff46f4-7853-40a0-9b52-39643b2d257a
 Alice Brady,4cff46f4-7853-40a0-9b52-39643b2d257a
 Edward Everett Horton,4cff46f4-7853-40a0-9b52-39643b2d257a
 Erik Rhodes,4cff46f4-7853-40a0-9b52-39643b2d257a
 Eric Blore,4cff46f4-7853-40a0-9b52-39643b2d257a
 Lillian Miles,4cff46f4-7853-40a0-9b52-39643b2d257a
 Charles Coleman,4cff46f4-7853-40a0-9b52-39643b2d257a
 William Austin,4cff46f4-7853-40a0-9b52-39643b2d257a
 Paul Porcasi,4cff46f4-7853-40a0-9b52-39643b2d257a
 E.E. Clive,4cff46f4-7853-40a0-9b52-39643b2d257a
 George Davis,4cff46f4-7853-40a0-9b52-39643b2d257a
 Alphonse Martell,4cff46f4-7853-40a0-9b52-39643b2d257a
 Charles H. Bisharat,4cff46f4-7853-40a0-9b52-39643b2d257a
 Charles D. Hall,4cff46f4-7853-40a0-9b52-39643b2d257a
 Art Jarrett,4cff46f4-7853-40a0-9b52-39643b2d257a
Claudette Colbert,ec7b23f4-2394-4739-adaa-6dbeb10b0b28
 Louise Beavers,ec7b23f4-2394-4739-adaa-6dbeb10b0b28
 Fredi Washington,ec7b23f4-2394-4739-adaa-6dbeb10b0b28
 Warren William,ec7b23f4-2394-4739-adaa-6dbeb10b0b28
 Ned Sparks,ec7b23f4-2394-4739-adaa-6dbeb10b0b28
 Juanita Quigley,ec7b23f4-2394-4739-adaa-6dbeb10b0b28
 Marilyn Knowlden,ec7b23f4-2394-4739-adaa-6dbeb10b0b28
 Rochelle Hudson,ec7b23f4-2394-4739-adaa-6dbeb10b0b28
 Sebie Hendricks,ec7b23f4-2394-4739-adaa-6dbeb10b0b28
 Dorothy Black,ec7b23f4-2394-4739-adaa-6dbeb10b0b28
 Alan Hale,ec7b23f4-2394-4739-adaa-6dbeb10b0b28
 Clarence Wilson,ec7b23f4-2394-4739-adaa-6dbeb10b0b28
 Henry Armetta,ec7b23f4-2394-4739-adaa-6dbeb10b0b28
 Henry Kolker,ec7b23f4-2394-4739-adaa-6dbeb10b0b28
 Wyndham Standing,ec7b23f4-2394-4739-adaa-6dbeb10b0b28
 Alice Ardell,ec7b23f4-2394-4739-adaa-6dbeb10b0b28
 Paul Porcasi,ec7b23f4-2394-4739-adaa-6dbeb10b0b28
 William B. Davidson,ec7b23f4-2394-4739-adaa-6dbeb10b0b28
 G.P. Huntley Jr.,ec7b23f4-2394-4739-adaa-6dbeb10b0b28
 Noel Francis,ec7b23f4-2394-4739-adaa-6dbeb10b0b28
 Baby Jane Holzer,ec7b23f4-2394-4739-adaa-6dbeb10b0b28
 Walter Walker,ec7b23f4-2394-4739-adaa-6dbeb10b0b28
 G.P. Huntley,ec7b23f4-2394-4739-adaa-6dbeb10b0b28
 Franklin Pangborn,ec7b23f4-2394-4739-adaa-6dbeb10b0b28
 Tyler Brooke,ec7b23f4-2394-4739-adaa-6dbeb10b0b28
 William Austin,ec7b23f4-2394-4739-adaa-6dbeb10b0b28
 Alma Tell,ec7b23f4-2394-4739-adaa-6dbeb10b0b28
 Hazel Washington,ec7b23f4-2394-4739-adaa-6dbeb10b0b28
 Lenita Lane,ec7b23f4-2394-4739-adaa-6dbeb10b0b28
 Barry Norton,ec7b23f4-2394-4739-adaa-6dbeb10b0b28
 Joyce Compton,ec7b23f4-2394-4739-adaa-6dbeb10b0b28
 Reverend Gregg,ec7b23f4-2394-4739-adaa-6dbeb10b0b28
 Curry Lee,ec7b23f4-2394-4739-adaa-6dbeb10b0b28
 Claire McDowell,ec7b23f4-2394-4739-adaa-6dbeb10b0b28
 Mme. Sul Te Wan,ec7b23f4-2394-4739-adaa-6dbeb10b0b28
 Madame Sul-Te-Wan,ec7b23f4-2394-4739-adaa-6dbeb10b0b28
 Stuart Johnston,ec7b23f4-2394-4739-adaa-6dbeb10b0b28
 Fred Snowflake Toones,ec7b23f4-2394-4739-adaa-6dbeb10b0b28
 Hattie McDaniel,ec7b23f4-2394-4739-adaa-6dbeb10b0b28
 Dennis OKeefe,ec7b23f4-2394-4739-adaa-6dbeb10b0b28
William Powell,3ae65a34-8ae8-42c5-9404-06faa25b3cb0
 Myrna Loy,3ae65a34-8ae8-42c5-9404-06faa25b3cb0
 Maureen OSullivan,3ae65a34-8ae8-42c5-9404-06faa25b3cb0
 Nat Pendleton,3ae65a34-8ae8-42c5-9404-06faa25b3cb0
 Minna Gombell,3ae65a34-8ae8-42c5-9404-06faa25b3cb0
 Porter Hall,3ae65a34-8ae8-42c5-9404-06faa25b3cb0
 Henry Wadsworth,3ae65a34-8ae8-42c5-9404-06faa25b3cb0
 William Henry,3ae65a34-8ae8-42c5-9404-06faa25b3cb0
 Harold Huber,3ae65a34-8ae8-42c5-9404-06faa25b3cb0
 Cesar Romero,3ae65a34-8ae8-42c5-9404-06faa25b3cb0
 Natalie Moorhead,3ae65a34-8ae8-42c5-9404-06faa25b3cb0
 Edward S. Brophy,3ae65a34-8ae8-42c5-9404-06faa25b3cb0
 Creighton Hale,3ae65a34-8ae8-42c5-9404-06faa25b3cb0
 Phil Tead,3ae65a34-8ae8-42c5-9404-06faa25b3cb0
 Nick Copeland,3ae65a34-8ae8-42c5-9404-06faa25b3cb0
 Dink Templeton,3ae65a34-8ae8-42c5-9404-06faa25b3cb0
 Ruth Channing,3ae65a34-8ae8-42c5-9404-06faa25b3cb0
 Edward Ellis,3ae65a34-8ae8-42c5-9404-06faa25b3cb0
 Gertrude Short,3ae65a34-8ae8-42c5-9404-06faa25b3cb0
 Clay Clement,3ae65a34-8ae8-42c5-9404-06faa25b3cb0
 Cyril Thornton,3ae65a34-8ae8-42c5-9404-06faa25b3cb0
 Robert E. Homans,3ae65a34-8ae8-42c5-9404-06faa25b3cb0
 Raymond Brown,3ae65a34-8ae8-42c5-9404-06faa25b3cb0
 Douglas Fowley,3ae65a34-8ae8-42c5-9404-06faa25b3cb0
 Sherry Hall,3ae65a34-8ae8-42c5-9404-06faa25b3cb0
 Polly Bailey,3ae65a34-8ae8-42c5-9404-06faa25b3cb0
 Thomas E. Jackson,3ae65a34-8ae8-42c5-9404-06faa25b3cb0
 Dixie Laughton,3ae65a34-8ae8-42c5-9404-06faa25b3cb0
 Arthur Belasco,3ae65a34-8ae8-42c5-9404-06faa25b3cb0
 Edward Hearn,3ae65a34-8ae8-42c5-9404-06faa25b3cb0
 Garry Owen,3ae65a34-8ae8-42c5-9404-06faa25b3cb0
 Fred Malatesta,3ae65a34-8ae8-42c5-9404-06faa25b3cb0
 Rolfe Sedan,3ae65a34-8ae8-42c5-9404-06faa25b3cb0
 Leo White,3ae65a34-8ae8-42c5-9404-06faa25b3cb0
 Walter Long,3ae65a34-8ae8-42c5-9404-06faa25b3cb0
 Kenneth Gibson,3ae65a34-8ae8-42c5-9404-06faa25b3cb0
 Tui Lorraine Bow,3ae65a34-8ae8-42c5-9404-06faa25b3cb0
 Bert Roach,3ae65a34-8ae8-42c5-9404-06faa25b3cb0
 Huey White,3ae65a34-8ae8-42c5-9404-06faa25b3cb0
 Ben Taggart,3ae65a34-8ae8-42c5-9404-06faa25b3cb0
 Charles Williams,3ae65a34-8ae8-42c5-9404-06faa25b3cb0
 John Larkin,3ae65a34-8ae8-42c5-9404-06faa25b3cb0
 Harry Tenbrook,3ae65a34-8ae8-42c5-9404-06faa25b3cb0
 Pat Flaherty,3ae65a34-8ae8-42c5-9404-06faa25b3cb0
Charles Laughton,3cea2927-f5a4-4ffb-9e17-88566f2cd111
 Clark Gable,3cea2927-f5a4-4ffb-9e17-88566f2cd111
 Franchot Tone,3cea2927-f5a4-4ffb-9e17-88566f2cd111
 Herbert Mundin,3cea2927-f5a4-4ffb-9e17-88566f2cd111
 Eddie Quillan,3cea2927-f5a4-4ffb-9e17-88566f2cd111
 Dudley Digges,3cea2927-f5a4-4ffb-9e17-88566f2cd111
 Donald Crisp,3cea2927-f5a4-4ffb-9e17-88566f2cd111
 Henry Stephenson,3cea2927-f5a4-4ffb-9e17-88566f2cd111
 Francis Lister,3cea2927-f5a4-4ffb-9e17-88566f2cd111
 Spring Byington,3cea2927-f5a4-4ffb-9e17-88566f2cd111
 Movita,3cea2927-f5a4-4ffb-9e17-88566f2cd111
 Mamo Clark,3cea2927-f5a4-4ffb-9e17-88566f2cd111
 Ian Wolfe,3cea2927-f5a4-4ffb-9e17-88566f2cd111
 Ivan Simpson,3cea2927-f5a4-4ffb-9e17-88566f2cd111
 DeWitt Jennings,3cea2927-f5a4-4ffb-9e17-88566f2cd111
 Stanley Fields,3cea2927-f5a4-4ffb-9e17-88566f2cd111
 Wallis Clark,3cea2927-f5a4-4ffb-9e17-88566f2cd111
 Vernon P. Downing,3cea2927-f5a4-4ffb-9e17-88566f2cd111
 Dick Winslow,3cea2927-f5a4-4ffb-9e17-88566f2cd111
 Byron Russell,3cea2927-f5a4-4ffb-9e17-88566f2cd111
 Percy Waram,3cea2927-f5a4-4ffb-9e17-88566f2cd111
 David Torrence,3cea2927-f5a4-4ffb-9e17-88566f2cd111
 John Harrington,3cea2927-f5a4-4ffb-9e17-88566f2cd111
 Robert Livingston,3cea2927-f5a4-4ffb-9e17-88566f2cd111
 Douglas Walton,3cea2927-f5a4-4ffb-9e17-88566f2cd111
 Alec Craig,3cea2927-f5a4-4ffb-9e17-88566f2cd111
 Doris Lloyd,3cea2927-f5a4-4ffb-9e17-88566f2cd111
 Eric Wilton,3cea2927-f5a4-4ffb-9e17-88566f2cd111
 Lionel Belmore,3cea2927-f5a4-4ffb-9e17-88566f2cd111
 Nadine Beresford,3cea2927-f5a4-4ffb-9e17-88566f2cd111
 Marion Clayton,3cea2927-f5a4-4ffb-9e17-88566f2cd111
 Mary Gordon,3cea2927-f5a4-4ffb-9e17-88566f2cd111
 Winter Hall,3cea2927-f5a4-4ffb-9e17-88566f2cd111
 James Cagney,3cea2927-f5a4-4ffb-9e17-88566f2cd111
 David Niven,3cea2927-f5a4-4ffb-9e17-88566f2cd111
 Charles Nauu,3cea2927-f5a4-4ffb-9e17-88566f2cd111
 Sam Wallace Driscoll,3cea2927-f5a4-4ffb-9e17-88566f2cd111
 Hal Le Sueur,3cea2927-f5a4-4ffb-9e17-88566f2cd111
 William Bambridge,3cea2927-f5a4-4ffb-9e17-88566f2cd111
 David Thursby,3cea2927-f5a4-4ffb-9e17-88566f2cd111
 Crauford Kent,3cea2927-f5a4-4ffb-9e17-88566f2cd111
 Pat Flaherty,3cea2927-f5a4-4ffb-9e17-88566f2cd111
 Charles Irwin,3cea2927-f5a4-4ffb-9e17-88566f2cd111
 John Powers,3cea2927-f5a4-4ffb-9e17-88566f2cd111
 King Mojave,3cea2927-f5a4-4ffb-9e17-88566f2cd111
 William Stack,3cea2927-f5a4-4ffb-9e17-88566f2cd111
 Harold Entwistle,3cea2927-f5a4-4ffb-9e17-88566f2cd111
 Will Stanton,3cea2927-f5a4-4ffb-9e17-88566f2cd111
 Harry Cording,3cea2927-f5a4-4ffb-9e17-88566f2cd111
Katharine Hepburn,73d8b0a6-dc25-48c0-aa51-e73990fc02d2
 Fred MacMurray,73d8b0a6-dc25-48c0-aa51-e73990fc02d2
 Fred Stone,73d8b0a6-dc25-48c0-aa51-e73990fc02d2
 Evelyn Venable,73d8b0a6-dc25-48c0-aa51-e73990fc02d2
 Frank Albertson,73d8b0a6-dc25-48c0-aa51-e73990fc02d2
 Ann Shoemaker,73d8b0a6-dc25-48c0-aa51-e73990fc02d2
 Charley Grapewin,73d8b0a6-dc25-48c0-aa51-e73990fc02d2
 Grady Sutton,73d8b0a6-dc25-48c0-aa51-e73990fc02d2
 Hedda Hopper,73d8b0a6-dc25-48c0-aa51-e73990fc02d2
 Jonathan Hale,73d8b0a6-dc25-48c0-aa51-e73990fc02d2
 Janet McLeod,73d8b0a6-dc25-48c0-aa51-e73990fc02d2
 Virginia Howell,73d8b0a6-dc25-48c0-aa51-e73990fc02d2
 Zeffie Tilbury,73d8b0a6-dc25-48c0-aa51-e73990fc02d2
 Ella McKenzie,73d8b0a6-dc25-48c0-aa51-e73990fc02d2
 Hattie McDaniel,73d8b0a6-dc25-48c0-aa51-e73990fc02d2
Errol Flynn,106183d2-50d3-4d50-8ead-6ed52a93f7c6
 Olivia de Havilland,106183d2-50d3-4d50-8ead-6ed52a93f7c6
 Basil Rathbone,106183d2-50d3-4d50-8ead-6ed52a93f7c6
 Lionel Atwill,106183d2-50d3-4d50-8ead-6ed52a93f7c6
 Guy Kibbee,106183d2-50d3-4d50-8ead-6ed52a93f7c6
 George Hassell,106183d2-50d3-4d50-8ead-6ed52a93f7c6
 Robert H. Barrat,106183d2-50d3-4d50-8ead-6ed52a93f7c6
 Donald Meek,106183d2-50d3-4d50-8ead-6ed52a93f7c6
 J. Carroll Naish,106183d2-50d3-4d50-8ead-6ed52a93f7c6
 Mary Forbes,106183d2-50d3-4d50-8ead-6ed52a93f7c6
 Henry Stephenson,106183d2-50d3-4d50-8ead-6ed52a93f7c6
 Jessie Ralph,106183d2-50d3-4d50-8ead-6ed52a93f7c6
 Ross Alexander,106183d2-50d3-4d50-8ead-6ed52a93f7c6
 Forrester Harvey,106183d2-50d3-4d50-8ead-6ed52a93f7c6
 Frank McGlynn Sr.,106183d2-50d3-4d50-8ead-6ed52a93f7c6
 Hobart Cavanaugh,106183d2-50d3-4d50-8ead-6ed52a93f7c6
 David Torrence,106183d2-50d3-4d50-8ead-6ed52a93f7c6
 Pedro de Cordoba,106183d2-50d3-4d50-8ead-6ed52a93f7c6
 Leonard Mudie,106183d2-50d3-4d50-8ead-6ed52a93f7c6
 Stuart Casey,106183d2-50d3-4d50-8ead-6ed52a93f7c6
 Halliwell Hobbes,106183d2-50d3-4d50-8ead-6ed52a93f7c6
 Colin Kenny,106183d2-50d3-4d50-8ead-6ed52a93f7c6
 E.E. Clive,106183d2-50d3-4d50-8ead-6ed52a93f7c6
 Holmes Herbert,106183d2-50d3-4d50-8ead-6ed52a93f7c6
 Reginald Barlow,106183d2-50d3-4d50-8ead-6ed52a93f7c6
 Ivan Simpson,106183d2-50d3-4d50-8ead-6ed52a93f7c6
 Denis DAuburn,106183d2-50d3-4d50-8ead-6ed52a93f7c6
 Vernon Steele,106183d2-50d3-4d50-8ead-6ed52a93f7c6
 James Gardner,106183d2-50d3-4d50-8ead-6ed52a93f7c6
 Georges Renavent,106183d2-50d3-4d50-8ead-6ed52a93f7c6
 Murray Kinnell,106183d2-50d3-4d50-8ead-6ed52a93f7c6
 Harry Cording,106183d2-50d3-4d50-8ead-6ed52a93f7c6
 Maude Leslie,106183d2-50d3-4d50-8ead-6ed52a93f7c6
 Chris-Pin Martin,106183d2-50d3-4d50-8ead-6ed52a93f7c6
 David Thursby,106183d2-50d3-4d50-8ead-6ed52a93f7c6
 Yola dAvril,106183d2-50d3-4d50-8ead-6ed52a93f7c6
 Renee Terres,106183d2-50d3-4d50-8ead-6ed52a93f7c6
 Henry Otho,106183d2-50d3-4d50-8ead-6ed52a93f7c6
 Lucille Porcett,106183d2-50d3-4d50-8ead-6ed52a93f7c6
 Tina Minard,106183d2-50d3-4d50-8ead-6ed52a93f7c6
 Alphonse Martell,106183d2-50d3-4d50-8ead-6ed52a93f7c6
 Andre Cheron,106183d2-50d3-4d50-8ead-6ed52a93f7c6
 Frank Puglia,106183d2-50d3-4d50-8ead-6ed52a93f7c6
 Tom Wilson,106183d2-50d3-4d50-8ead-6ed52a93f7c6
Victor McLaglen,98c15d3b-d3c6-4af3-b717-12d446154f5d
 Preston S. Foster,98c15d3b-d3c6-4af3-b717-12d446154f5d
 J.M. Kerrigan,98c15d3b-d3c6-4af3-b717-12d446154f5d
 Wallace Ford,98c15d3b-d3c6-4af3-b717-12d446154f5d
 Heather Angel,98c15d3b-d3c6-4af3-b717-12d446154f5d
 Margot Grahame,98c15d3b-d3c6-4af3-b717-12d446154f5d
 Una OConnor,98c15d3b-d3c6-4af3-b717-12d446154f5d
 Joe Sawyer,98c15d3b-d3c6-4af3-b717-12d446154f5d
 Neil Fitzgerald,98c15d3b-d3c6-4af3-b717-12d446154f5d
 Donald Meek,98c15d3b-d3c6-4af3-b717-12d446154f5d
 DArcy Corrigan,98c15d3b-d3c6-4af3-b717-12d446154f5d
 Leo McCabe,98c15d3b-d3c6-4af3-b717-12d446154f5d
 Gaylord Steve Pendleton,98c15d3b-d3c6-4af3-b717-12d446154f5d
 Francis Ford,98c15d3b-d3c6-4af3-b717-12d446154f5d
 May Boley,98c15d3b-d3c6-4af3-b717-12d446154f5d
 Grizelda Harvey,98c15d3b-d3c6-4af3-b717-12d446154f5d
 Denis ODea,98c15d3b-d3c6-4af3-b717-12d446154f5d
 Jack Mulhall,98c15d3b-d3c6-4af3-b717-12d446154f5d
 Robert Parrish,98c15d3b-d3c6-4af3-b717-12d446154f5d
 Clyde Cook,98c15d3b-d3c6-4af3-b717-12d446154f5d
 Barlowe Borland,98c15d3b-d3c6-4af3-b717-12d446154f5d
 Frank Moran,98c15d3b-d3c6-4af3-b717-12d446154f5d
 Joseph Sauer,98c15d3b-d3c6-4af3-b717-12d446154f5d
 Griselda Harvey,98c15d3b-d3c6-4af3-b717-12d446154f5d
 Arthur McLaglen,98c15d3b-d3c6-4af3-b717-12d446154f5d
Ian Hunter,dee5c6d4-6438-4110-b72a-a49322b52070
 James Cagney,dee5c6d4-6438-4110-b72a-a49322b52070
 Olivia de Havilland,dee5c6d4-6438-4110-b72a-a49322b52070
 Joe E. Brown,dee5c6d4-6438-4110-b72a-a49322b52070
 Dick Powell,dee5c6d4-6438-4110-b72a-a49322b52070
 Jean Muir,dee5c6d4-6438-4110-b72a-a49322b52070
 Anita Louise,dee5c6d4-6438-4110-b72a-a49322b52070
 Hugh Herbert,dee5c6d4-6438-4110-b72a-a49322b52070
 Mickey Rooney,dee5c6d4-6438-4110-b72a-a49322b52070
 Ross Alexander,dee5c6d4-6438-4110-b72a-a49322b52070
 Frank McHugh,dee5c6d4-6438-4110-b72a-a49322b52070
 Victor Jory,dee5c6d4-6438-4110-b72a-a49322b52070
 Grant Mitchell,dee5c6d4-6438-4110-b72a-a49322b52070
 Veree Teasdale,dee5c6d4-6438-4110-b72a-a49322b52070
 Nina Theilade,dee5c6d4-6438-4110-b72a-a49322b52070
 Verree Teasdale,dee5c6d4-6438-4110-b72a-a49322b52070
 Dewey Robinson,dee5c6d4-6438-4110-b72a-a49322b52070
 Hobart Cavanaugh,dee5c6d4-6438-4110-b72a-a49322b52070
 Otis Harlan,dee5c6d4-6438-4110-b72a-a49322b52070
 Arthur Treacher,dee5c6d4-6438-4110-b72a-a49322b52070
 Katherine Frey,dee5c6d4-6438-4110-b72a-a49322b52070
 Helen Westcott,dee5c6d4-6438-4110-b72a-a49322b52070
 Fred Sale,dee5c6d4-6438-4110-b72a-a49322b52070
 Nini Theilade,dee5c6d4-6438-4110-b72a-a49322b52070
 Billy Barty,dee5c6d4-6438-4110-b72a-a49322b52070
 Kenneth Anger,dee5c6d4-6438-4110-b72a-a49322b52070
Fred Astaire,c7ea701f-f0be-4108-b734-14412b70d3b2
 Ginger Rogers,c7ea701f-f0be-4108-b734-14412b70d3b2
 Edward Everett Horton,c7ea701f-f0be-4108-b734-14412b70d3b2
 Helen Broderick,c7ea701f-f0be-4108-b734-14412b70d3b2
 Eric Blore,c7ea701f-f0be-4108-b734-14412b70d3b2
 Erik Rhodes,c7ea701f-f0be-4108-b734-14412b70d3b2
 Eric Rhodes,c7ea701f-f0be-4108-b734-14412b70d3b2
 Edward Mudie,c7ea701f-f0be-4108-b734-14412b70d3b2
 Lucille Ball,c7ea701f-f0be-4108-b734-14412b70d3b2
 Edgar Norton,c7ea701f-f0be-4108-b734-14412b70d3b2
 Leonard Mudie,c7ea701f-f0be-4108-b734-14412b70d3b2
 Gino Corrado,c7ea701f-f0be-4108-b734-14412b70d3b2
 Peter Hobbes,c7ea701f-f0be-4108-b734-14412b70d3b2
 Frank Mills,c7ea701f-f0be-4108-b734-14412b70d3b2
 Tom Ricketts,c7ea701f-f0be-4108-b734-14412b70d3b2
 Dennis OKeefe,c7ea701f-f0be-4108-b734-14412b70d3b2
 Ben Holmes,c7ea701f-f0be-4108-b734-14412b70d3b2
 Nick Thompson,c7ea701f-f0be-4108-b734-14412b70d3b2
 Tom Costello,c7ea701f-f0be-4108-b734-14412b70d3b2
 John Impolito,c7ea701f-f0be-4108-b734-14412b70d3b2
 Genaro Spagnoli,c7ea701f-f0be-4108-b734-14412b70d3b2
 Rita Rozelle,c7ea701f-f0be-4108-b734-14412b70d3b2
 Phyllis Coghlan,c7ea701f-f0be-4108-b734-14412b70d3b2
 Charles Hall,c7ea701f-f0be-4108-b734-14412b70d3b2
William Powell,321ede7b-fac6-4259-b070-b403b3404042
 Luise Rainer,321ede7b-fac6-4259-b070-b403b3404042
 Myrna Loy,321ede7b-fac6-4259-b070-b403b3404042
 Frank Morgan,321ede7b-fac6-4259-b070-b403b3404042
 Reginald Owen,321ede7b-fac6-4259-b070-b403b3404042
 Nat Pendleton,321ede7b-fac6-4259-b070-b403b3404042
 Virginia Bruce,321ede7b-fac6-4259-b070-b403b3404042
 Ernest Cossart,321ede7b-fac6-4259-b070-b403b3404042
 Robert Greig,321ede7b-fac6-4259-b070-b403b3404042
 Joseph Cawthorn,321ede7b-fac6-4259-b070-b403b3404042
 Raymond Walburn,321ede7b-fac6-4259-b070-b403b3404042
 Fanny Brice,321ede7b-fac6-4259-b070-b403b3404042
 Jean Chatburn,321ede7b-fac6-4259-b070-b403b3404042
 Ann Pennington,321ede7b-fac6-4259-b070-b403b3404042
 Ray Bolger,321ede7b-fac6-4259-b070-b403b3404042
 Harriet Hoctor,321ede7b-fac6-4259-b070-b403b3404042
 Charles Trowbridge,321ede7b-fac6-4259-b070-b403b3404042
 Gilda Gray,321ede7b-fac6-4259-b070-b403b3404042
 Andrew A. Trimble,321ede7b-fac6-4259-b070-b403b3404042
 Joan Holland,321ede7b-fac6-4259-b070-b403b3404042
 A.A. Trimble,321ede7b-fac6-4259-b070-b403b3404042
 Buddy Doyle,321ede7b-fac6-4259-b070-b403b3404042
 Charles Judels,321ede7b-fac6-4259-b070-b403b3404042
 Leon Errol,321ede7b-fac6-4259-b070-b403b3404042
 Marcelle Corday,321ede7b-fac6-4259-b070-b403b3404042
 Esther Muir,321ede7b-fac6-4259-b070-b403b3404042
 Herman Bing,321ede7b-fac6-4259-b070-b403b3404042
 Paul Irving,321ede7b-fac6-4259-b070-b403b3404042
 William Demarest,321ede7b-fac6-4259-b070-b403b3404042
 Alfred P. James,321ede7b-fac6-4259-b070-b403b3404042
 Miss Morocco,321ede7b-fac6-4259-b070-b403b3404042
 Suzanne Kaaren,321ede7b-fac6-4259-b070-b403b3404042
 Sarah Edwards,321ede7b-fac6-4259-b070-b403b3404042
 James P. Burtis,321ede7b-fac6-4259-b070-b403b3404042
 Mickey Daniels,321ede7b-fac6-4259-b070-b403b3404042
 Grace Hayle,321ede7b-fac6-4259-b070-b403b3404042
 Richard Tucker,321ede7b-fac6-4259-b070-b403b3404042
 Clay Clement,321ede7b-fac6-4259-b070-b403b3404042
 Larry Wheat,321ede7b-fac6-4259-b070-b403b3404042
 Selmer Jackson,321ede7b-fac6-4259-b070-b403b3404042
 William M. Griffith,321ede7b-fac6-4259-b070-b403b3404042
 Alice Keating,321ede7b-fac6-4259-b070-b403b3404042
 Rosina Lawrence,321ede7b-fac6-4259-b070-b403b3404042
 Jack Baxley,321ede7b-fac6-4259-b070-b403b3404042
 Charles Coleman,321ede7b-fac6-4259-b070-b403b3404042
 Eric Wilton,321ede7b-fac6-4259-b070-b403b3404042
 Mary Howard,321ede7b-fac6-4259-b070-b403b3404042
 Selmar Jackson,321ede7b-fac6-4259-b070-b403b3404042
 Bert Hanlon,321ede7b-fac6-4259-b070-b403b3404042
 Evelyn Dockson,321ede7b-fac6-4259-b070-b403b3404042
 Franklyn Ardell,321ede7b-fac6-4259-b070-b403b3404042
 John Larkin,321ede7b-fac6-4259-b070-b403b3404042
 David Burns,321ede7b-fac6-4259-b070-b403b3404042
 Phil Tead,321ede7b-fac6-4259-b070-b403b3404042
 Susan Fleming,321ede7b-fac6-4259-b070-b403b3404042
 Adrienne DAmbricourt,321ede7b-fac6-4259-b070-b403b3404042
 Charles Fallon,321ede7b-fac6-4259-b070-b403b3404042
 Boothe Howard,321ede7b-fac6-4259-b070-b403b3404042
